State,County,Date Local,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,Latitude,Longitude
Alabama,Jefferson,2013-12-31,12.065634967741936,23.14193548387097,13.838709677419354,21.387096774193548,0.012098838709677418,0.020387096774193557,10.225806451612904,18.903225806451612,0.7719129354838711,4.9967741935483865,10.419354838709678,6.580645161290323,0.21187274193548386,0.3677419354838709,9.612903225806452,4.129032258064516,33.54723390000001,-86.81815030000003
Alabama,Jefferson,2014-01-31,16.352840833333335,35.550000000000004,8.5,34.166666666666664,0.016563166666666667,0.025333333333333333,8.833333333333334,23.666666666666668,0.8251514999999999,4.083333333333333,8.833333333333334,5.333333333333333,0.232553,0.3833333333333333,11.833333333333334,4.333333333333333,33.54723389999999,-86.81815029999997
Alabama,Jefferson,2014-02-28,10.17975090909091,23.46363636363636,15.181818181818182,21.636363636363637,0.01837881818181818,0.030181818181818188,9.727272727272727,27.90909090909091,1.4719204545454545,6.081818181818182,11.636363636363637,7.909090909090909,0.24580790909090908,0.4272727272727272,9.0,4.909090909090909,33.54723389999999,-86.81815029999997
Alabama,Jefferson,2014-03-31,10.785009964285715,24.44285714285714,13.464285714285714,22.571428571428573,0.02101614285714286,0.03246428571428573,9.0,30.035714285714285,0.7819346785714286,5.132142857142857,9.178571428571429,6.928571428571429,0.23855235714285716,0.3714285714285714,8.821428571428571,4.214285714285714,33.54723390000001,-86.81815030000003
Alabama,Jefferson,2014-04-30,7.961484099999999,22.85666666666667,13.033333333333333,21.2,0.02713706666666667,0.03756666666666667,8.5,35.86666666666667,0.9388679333333333,4.383333333333334,9.133333333333333,5.533333333333333,0.19875133333333334,0.29,5.4,3.1333333333333333,33.54723390000001,-86.81815030000003
Alabama,Jefferson,2014-05-31,9.13632706451613,23.922580645161293,13.258064516129032,22.129032258064516,0.031749967741935475,0.048645161290322585,9.451612903225806,49.516129032258064,0.9529031935483872,4.370967741935485,10.129032258064516,5.451612903225806,0.19794158064516126,0.3193548387096773,5.741935483870968,3.4516129032258065,33.54723390000001,-86.81815030000003
Alabama,Jefferson,2014-06-30,8.139697033333334,19.889999999999997,9.333333333333334,18.266666666666666,0.025169533333333334,0.04106666666666668,9.2,39.03333333333333,1.280909166666667,6.723333333333335,10.833333333333334,8.866666666666667,0.17284063333333333,0.2733333333333334,4.6,3.066666666666667,33.54723390000001,-86.81815030000003
Alabama,Jefferson,2014-07-31,7.92169168,20.428,9.16,18.92,0.027816920000000002,0.04312000000000002,9.12,39.92,0.92900692,5.164000000000001,8.04,6.6,0.17386112,0.268,4.08,2.84,33.54723390000001,-86.81815030000001
Alabama,Jefferson,2014-08-31,9.694611451612904,24.40645161290323,12.806451612903226,22.580645161290324,0.02716348387096775,0.04590322580645161,9.096774193548388,45.45161290322581,2.2711408709677423,11.670967741935485,11.870967741935484,15.709677419354838,0.2107078387096774,0.3322580645161291,5.354838709677419,3.6451612903225805,33.54723390000001,-86.81815030000003
Alabama,Jefferson,2014-09-30,8.535685433333335,21.350000000000005,13.666666666666666,19.733333333333334,0.023856933333333333,0.03996666666666667,9.7,36.96666666666667,1.5381409000000006,8.386666666666663,11.033333333333333,11.233333333333333,0.17187033333333337,0.2666666666666667,6.3,2.8333333333333335,33.54723390000001,-86.81815030000003
Alabama,Jefferson,2014-10-31,10.15900716129032,25.212903225806453,13.903225806451612,23.419354838709676,0.023271483870967745,0.03906451612903227,9.225806451612904,36.41935483870968,0.9333910967741936,4.458064516129032,9.258064516129032,5.709677419354839,0.22737458064516128,0.3935483870967743,7.0,4.419354838709677,33.54723390000001,-86.81815030000003
Alabama,Jefferson,2014-11-30,9.890896566666669,23.206666666666663,11.866666666666667,21.466666666666665,0.02365966666666667,0.03406666666666668,9.9,31.566666666666666,1.2509971999999998,5.926666666666667,9.3,7.766666666666667,0.20364056666666663,0.35333333333333333,8.133333333333333,3.9,33.54723390000001,-86.81815030000003
